x,y,p_xx,p_xy,p_yy
1.10092,-0.0865982,656.179,4.20178,318.655
1.10466,-0.0888496,656.941,3.80484,318.993
1.10844,-0.0910892,657.707,3.40995,319.327
1.11239,-0.0934134,658.476,3.01685,319.658
1.11637,-0.0957353,659.247,2.625,319.987
1.12034,-0.0980406,660.021,2.23438,320.314
1.1241,-0.100211,660.796,1.84495,320.639
1.12789,-0.102386,661.573,1.45666,320.961
1.1317,-0.104561,662.353,1.06965,321.282
1.13553,-0.106727,663.135,0.683968,321.6
1.13936,-0.108879,663.919,0.299678,321.916
1.14325,-0.111054,664.705,-0.0831785,322.23
1.14884,-0.114152,665.494,-0.464312,322.541
1.151,-0.115336,666.288,-0.84293,322.848
1.15493,-0.117472,667.082,-1.22048,323.153
1.15881,-0.119563,667.88,-1.596,323.455
1.16273,-0.121653,668.682,-1.96881,323.753
1.16665,-0.123708,669.488,-2.33884,324.047
1.1707,-0.125807,670.298,-2.70608,324.337
1.17477,-0.127892,671.112,-3.0708,324.624
1.17887,-0.129967,671.929,-3.43305,324.907
1.18296,-0.132004,672.75,-3.79206,325.186
1.18702,-0.134001,673.576,-4.14786,325.461
1.19114,-0.135996,674.405,-4.50072,325.732
1.19529,-0.137979,675.238,-4.85073,325.999
1.19943,-0.139932,676.074,-5.19787,326.263
1.2036,-0.141873,676.914,-5.54213,326.523
1.20794,-0.143868,677.757,-5.88331,326.78
1.21223,-0.145809,678.605,-6.22052,327.032
1.21646,-0.147687,679.457,-6.55379,327.28
1.22071,-0.14954,680.314,-6.88345,327.524
1.22497,-0.151371,681.174,-7.20934,327.763
1.2293,-0.153198,682.038,-7.53161,327.999
1.23368,-0.155019,682.905,-7.85051,328.232
1.23804,-0.156808,683.776,-8.1663,328.462
1.24242,-0.158577,684.65,-8.47899,328.688
1.2468,-0.160325,685.526,-8.78857,328.912
1.25108,-0.162009,686.406,-9.09498,329.132
1.25541,-0.16369,687.288,-9.39821,329.35
1.26005,-0.165465,688.174,-9.69822,329.565
1.26457,-0.167169,689.062,-9.99505,329.777
1.26902,-0.168825,689.953,-10.2888,329.986
1.27358,-0.170492,690.846,-10.5792,330.192
1.27853,-0.172275,691.743,-10.8658,330.395
1.28303,-0.173865,692.644,-11.1479,330.595
1.28762,-0.175446,693.549,-11.4244,330.79
1.29193,-0.176889,694.458,-11.695,330.981
1.29655,-0.178396,695.372,-11.9601,331.167
1.3012,-0.179873,696.29,-12.2193,331.349
1.30587,-0.181315,697.212,-12.4726,331.528
1.31036,-0.182665,698.138,-12.7201,331.702
1.31493,-0.184001,699.067,-12.9615,331.872
1.31951,-0.185295,700.001,-13.197,332.039
1.32421,-0.186585,700.938,-13.4259,332.202
1.32888,-0.187826,701.879,-13.6493,332.361
1.33356,-0.18904,702.822,-13.8681,332.518
1.33831,-0.190248,703.768,-14.0822,332.672
1.34306,-0.191423,704.717,-14.291,332.824
1.34789,-0.192579,705.668,-14.4945,332.973
1.35391,-0.193983,706.621,-14.6936,333.119
1.35796,-0.194902,707.578,-14.8873,333.263
1.36247,-0.1959,708.536,-15.0773,333.405
1.36742,-0.196971,709.495,-15.2635,333.546
1.37229,-0.198,710.457,-15.4455,333.685
1.37718,-0.199009,711.42,-15.6232,333.821
1.38204,-0.199984,712.385,-15.7967,333.956
1.38677,-0.200908,713.352,-15.9658,334.089
1.39157,-0.201822,714.321,-16.1306,334.221
1.39648,-0.20273,715.292,-16.291,334.35
1.40144,-0.203617,716.264,-16.4467,334.478
1.40642,-0.204481,717.237,-16.5982,334.605
1.41125,-0.205296,718.213,-16.7454,334.73
1.41607,-0.206084,719.189,-16.8883,334.853
1.42096,-0.206855,720.168,-17.0268,334.975
1.42587,-0.207606,721.147,-17.1613,335.096
1.43076,-0.208329,722.128,-17.2917,335.215
1.43562,-0.209029,723.11,-17.418,335.333
1.44047,-0.209702,724.093,-17.5396,335.45
1.44541,-0.210355,725.077,-17.6564,335.566
1.45032,-0.21098,726.063,-17.7689,335.68
1.45525,-0.211583,727.05,-17.8772,335.793
1.46015,-0.212158,728.038,-17.9809,335.906
1.46543,-0.212748,729.027,-18.0802,336.017
1.47023,-0.213261,730.017,-18.1747,336.127
1.47518,-0.213763,731.008,-18.265,336.236
1.4802,-0.214247,731.999,-18.3508,336.345
1.48514,-0.214697,732.992,-18.4321,336.452
1.49022,-0.215135,733.985,-18.5089,336.559
1.49502,-0.215525,734.979,-18.5812,336.665
1.50005,-0.215909,735.974,-18.6489,336.77
1.50498,-0.216257,736.97,-18.7119,336.875
1.50989,-0.216579,737.966,-18.7702,336.979
1.51488,-0.216878,738.963,-18.8238,337.082
1.51995,-0.217156,739.96,-18.8726,337.185
1.52483,-0.217395,740.958,-18.9166,337.287
1.52982,-0.217617,741.956,-18.9562,337.389
1.53479,-0.217811,742.955,-18.9907,337.491
1.53976,-0.217977,743.954,-19.0203,337.592
1.54475,-0.218115,744.953,-19.0449,337.692
1.54972,-0.218225,745.953,-19.0644,337.793
1.55478,-0.218309,746.953,-19.0788,337.893
1.55968,-0.21836,747.953,-19.088,337.994
1.56465,-0.218385,748.953,-19.0925,338.094
1.56963,-0.218383,749.953,-19.0923,338.194
1.57462,-0.218356,750.953,-19.0873,338.294
1.57949,-0.218305,751.952,-19.0776,338.394
1.58446,-0.218223,752.952,-19.0627,338.495
1.59065,-0.218087,753.952,-19.0429,338.595
1.59444,-0.21798,754.951,-19.017,338.696
1.5994,-0.217817,755.95,-18.9871,338.797
1.60439,-0.217621,756.949,-18.9519,338.899
1.60932,-0.217402,757.947,-18.9118,339.001
1.61425,-0.217154,758.945,-18.8665,339.103
1.61923,-0.216877,759.942,-18.8161,339.206
1.62419,-0.21657,760.938,-18.7601,339.31
1.62911,-0.216232,761.934,-18.6985,339.414
1.63407,-0.215863,762.929,-18.6315,339.519
1.63884,-0.215478,763.923,-18.5592,339.625
1.64375,-0.215054,764.916,-18.4814,339.732
1.6489,-0.214575,765.909,-18.398,339.84
1.65376,-0.214088,766.9,-18.3086,339.949
1.65841,-0.213593,767.889,-18.2139,340.059
1.66329,-0.213049,768.878,-18.114,340.17
1.66837,-0.212447,769.866,-18.0084,340.283
1.67367,-0.21178,770.852,-17.8968,340.397
1.67791,-0.211217,771.836,-17.7794,340.513
1.68273,-0.210551,772.819,-17.6573,340.63
1.68755,-0.209854,773.801,-17.5297,340.749
1.6924,-0.209122,774.781,-17.3966,340.869
1.69726,-0.208355,775.759,-17.2581,340.991
1.7022,-0.207543,776.735,-17.1141,341.115
1.70676,-0.206762,777.709,-16.9645,341.24
1.71152,-0.205918,778.682,-16.81,341.368
1.71627,-0.205045,779.653,-16.6504,341.497
1.72102,-0.204145,780.622,-16.4858,341.629
1.72567,-0.203236,781.589,-16.3164,341.762
1.7304,-0.202281,782.553,-16.1416,341.897
1.73514,-0.201293,783.516,-15.9614,342.035
1.7398,-0.200286,784.475,-15.7756,342.175
1.74454,-0.199228,785.433,-15.5844,342.318
1.74922,-0.198152,786.387,-15.3877,342.463
1.75384,-0.197058,787.34,-15.1857,342.611
1.75849,-0.195925,788.289,-14.9783,342.762
1.76312,-0.19476,789.235,-14.7654,342.916
1.7677,-0.193574,790.179,-14.5471,343.073
1.77245,-0.192312,791.119,-14.3235,343.232
1.77685,-0.191108,792.057,-14.0944,343.395
1.7814,-0.18983,792.991,-13.8602,343.561
1.78584,-0.188552,793.922,-13.6208,343.73
1.79035,-0.187219,794.849,-13.376,343.902
1.79487,-0.185846,795.773,-13.1257,344.079
1.79928,-0.184473,796.694,-12.8702,344.258
1.80363,-0.183083,797.611,-12.6097,344.442
1.808,-0.181656,798.524,-12.3442,344.628
1.81244,-0.180175,799.434,-12.0739,344.819
1.81691,-0.178647,800.34,-11.7986,345.013
1.8212,-0.177148,801.242,-11.5182,345.211
1.82559,-0.175581,802.14,-11.2331,345.413
1.82986,-0.174023,803.034,-10.9429,345.619
1.8341,-0.172442,803.924,-10.6479,345.83
1.83842,-0.170791,804.809,-10.3479,346.044
1.84271,-0.169122,805.69,-10.0435,346.263
1.84693,-0.167446,806.568,-9.73487,346.486
1.85117,-0.165731,807.441,-9.42165,346.713
1.85529,-0.164025,808.31,-9.10392,346.944
1.85941,-0.162288,809.174,-8.78173,347.18
1.86348,-0.160544,810.033,-8.45514,347.421
1.86753,-0.15877,810.888,-8.12409,347.666
1.87161,-0.156945,811.738,-7.78869,347.916
1.87564,-0.155112,812.584,-7.44935,348.171
1.87959,-0.153281,813.425,-7.10615,348.43
1.88356,-0.15141,814.261,-6.75919,348.693
1.88748,-0.149527,815.093,-6.40839,348.962
1.89141,-0.147611,815.92,-6.05385,349.235
1.89525,-0.145706,816.742,-5.69561,349.513
1.89908,-0.143778,817.559,-5.33342,349.796
1.90236,-0.142091,818.371,-4.96752,350.084
1.90562,-0.140385,819.179,-4.59839,350.377
1.90832,-0.138955,819.981,-4.2261,350.674
1.91101,-0.137513,820.78,-3.8508,350.976
1.91317,-0.136334,821.573,-3.47259,351.282
1.91488,-0.13539,822.363,-3.09174,351.592
1.91658,-0.13444,823.149,-2.70844,351.906
1.91773,-0.133787,823.931,-2.32274,352.225
1.91888,-0.133128,824.709,-1.93481,352.547
1.91957,-0.13273,825.483,-1.5447,352.872
1.92036,-0.13227,826.254,-1.15248,353.202
1.92057,-0.132143,827.02,-0.757873,353.535
1.9206,-0.132129,827.783,-0.36145,353.872
1.92062,-0.132115,828.541,0.0373748,354.214
1.92056,-0.13215,829.295,0.438639,354.56
1.92052,-0.132174,830.044,0.842486,354.912
1.92049,-0.132197,830.786,1.24943,355.27
1.92047,-0.13221,831.521,1.65928,355.634
1.92045,-0.132222,832.251,2.07204,356.005
1.92045,-0.132219,832.973,2.48763,356.382
1.92046,-0.132216,833.689,2.90602,356.766
1.92045,-0.132222,834.398,3.32713,357.158
1.92044,-0.132228,835.099,3.75093,357.557
1.92043,-0.132235,835.793,4.17738,357.963
1.92043,-0.132239,836.479,4.60627,358.377
1.92044,-0.132227,837.158,5.03744,358.798
1.92046,-0.132216,837.829,5.47086,359.227
1.92045,-0.132224,838.492,5.90643,359.664
1.92044,-0.132232,839.147,6.34399,360.109
1.92043,-0.13224,839.794,6.7834,360.562
1.92043,-0.132234,840.433,7.22452,361.023
1.92044,-0.132229,841.064,7.66717,361.492
1.92045,-0.132222,841.687,8.1112,361.969
1.92041,-0.132251,842.302,8.5565,362.454
1.92038,-0.13228,842.908,9.00294,362.947
1.92037,-0.132292,843.506,9.45035,363.449
1.92035,-0.132305,844.096,9.89861,363.96
1.92034,-0.132317,844.677,10.3475,364.478
1.92033,-0.132329,845.25,10.7969,365.005
1.92031,-0.132347,845.815,11.2467,365.541
1.92029,-0.132366,846.371,11.6967,366.084
1.92027,-0.132384,846.92,12.1467,366.636
1.92025,-0.132403,847.46,12.5966,367.195
1.92024,-0.13242,847.993,13.0462,367.762
1.92022,-0.132437,848.518,13.4955,368.338
1.92023,-0.132425,849.034,13.9443,368.921
1.92024,-0.132413,849.543,14.3923,369.513
1.92025,-0.132409,850.043,14.8396,370.112
1.92025,-0.13241,850.536,15.2859,370.72
1.92024,-0.132412,851.02,15.7311,371.335
1.92022,-0.13244,851.497,16.1751,371.958
1.92024,-0.132418,851.966,16.6178,372.589
1.92026,-0.132396,852.427,17.059,373.228
1.92025,-0.13241,852.881,17.4986,373.874
1.92023,-0.132425,853.327,17.9365,374.528
1.92022,-0.132438,853.765,18.3723,375.19
1.92021,-0.132451,854.197,18.8064,375.859
1.9202,-0.132466,854.621,19.2385,376.534
1.92012,-0.132583,855.038,19.6684,377.217
1.92003,-0.132698,855.448,20.0961,377.907
1.92013,-0.132564,855.851,20.5214,378.604
1.92009,-0.132623,856.247,20.944,379.309
1.92004,-0.132684,856.635,21.3638,380.021
1.92,-0.132745,857.016,21.7808,380.74
1.91999,-0.132766,857.389,22.1949,381.466
1.91998,-0.132787,857.756,22.6059,382.199
1.91996,-0.132817,858.116,23.014,382.939
1.92,-0.132741,858.47,23.4189,383.685
1.92005,-0.132665,858.817,23.8204,384.439
1.92005,-0.132662,859.157,24.2182,385.199
1.92005,-0.13266,859.489,24.6123,385.966
1.92006,-0.132657,859.815,25.0025,386.74
1.92006,-0.132655,860.134,25.3888,387.521
1.92007,-0.132636,860.447,25.7712,388.308
1.92007,-0.132627,860.754,26.1496,389.102
1.92008,-0.132617,861.055,26.5245,389.901
1.92009,-0.132595,861.35,26.8957,390.705
1.9201,-0.132573,861.64,27.2629,391.515
1.9201,-0.132567,861.925,27.6262,392.331
1.92011,-0.13256,862.203,27.9849,393.152
1.92011,-0.132554,862.475,28.3392,393.98
1.92012,-0.13253,862.742,28.6889,394.813
1.92011,-0.132553,863.004,29.0342,395.652
1.9201,-0.132575,863.26,29.3755,396.495
1.92015,-0.132472,863.512,29.7125,397.343
1.92019,-0.132372,863.759,30.0446,398.197
1.92016,-0.13245,864,30.3718,399.056
1.92012,-0.132528,864.235,30.6935,399.92
1.9201,-0.132581,864.465,31.0096,400.791
1.92008,-0.132633,864.689,31.32,401.666
1.92006,-0.132688,864.908,31.6247,402.548
1.92007,-0.132656,865.12,31.9226,403.435
1.92009,-0.132617,865.327,32.2136,404.328
1.92009,-0.13262,865.527,32.4959,405.229
1.92008,-0.132625,865.722,32.7729,406.133
1.92009,-0.132606,865.912,33.0428,407.043
1.9201,-0.132589,866.096,33.3052,407.959
1.9201,-0.132571,866.276,33.5606,408.879
1.9201,-0.132571,866.451,33.8087,409.805
1.9201,-0.132572,866.62,34.0495,410.735
1.9201,-0.132573,866.786,34.2832,411.67
1.9201,-0.132574,866.947,34.5097,412.608
1.9201,-0.132569,867.104,34.7295,413.551
1.9201,-0.132565,867.258,34.9429,414.497
1.9201,-0.13257,867.409,35.1504,415.447
1.9201,-0.132574,867.556,35.3519,416.399
1.9201,-0.132586,867.701,35.5474,417.354
1.9201,-0.132589,867.843,35.7369,418.312
1.9201,-0.132592,867.982,35.9201,419.273
1.9201,-0.132594,868.118,36.097,420.237
1.9201,-0.132597,868.252,36.2679,421.203
1.92009,-0.132635,868.383,36.4327,422.172
1.92009,-0.132607,868.512,36.591,423.143
1.9201,-0.132579,868.638,36.7423,424.117
1.9201,-0.13259,868.762,36.8862,425.094
1.9201,-0.132602,868.883,37.023,426.072
1.9201,-0.132591,869.002,37.1523,427.053
1.9201,-0.13259,869.119,37.2734,428.037
1.9201,-0.132589,869.233,37.386,429.022
1.9201,-0.132589,869.345,37.49,430.01
1.9201,-0.132589,869.455,37.5855,431
1.9201,-0.132588,869.564,37.6724,431.992
1.9201,-0.132588,869.671,37.751,432.985
1.9201,-0.13259,869.776,37.8212,433.979
1.9201,-0.132593,869.881,37.883,434.975
1.9201,-0.132593,869.984,37.9365,435.972
1.9201,-0.132597,870.086,37.9821,436.969
1.9201,-0.132601,870.188,38.0203,437.968
1.9201,-0.132605,870.289,38.0512,438.967
1.9201,-0.132602,870.389,38.0747,439.966
1.9201,-0.132599,870.49,38.0912,440.966
1.9201,-0.132595,870.59,38.1008,441.966
1.9201,-0.132591,870.69,38.1035,442.966
1.9201,-0.132588,870.79,38.0996,443.966
1.9201,-0.132581,870.89,38.0889,444.965
1.9201,-0.132579,870.99,38.0709,445.965
1.9201,-0.132577,871.091,38.0463,446.964
1.9201,-0.132572,871.192,38.015,447.963
1.9201,-0.132561,871.294,37.9769,448.962
1.9201,-0.13255,871.396,37.9314,449.959
1.92009,-0.132546,871.499,37.8786,450.956
1.92009,-0.132542,871.603,37.8188,451.952
1.92009,-0.132537,871.708,37.7521,452.947
1.92009,-0.132531,871.814,37.6785,453.941
1.92009,-0.132532,871.921,37.5981,454.934
1.92009,-0.132533,872.03,37.5109,455.926
1.92009,-0.132534,872.14,37.4171,456.916
1.92009,-0.132534,872.251,37.3164,457.904
1.92009,-0.132531,872.364,37.2088,458.891
1.92009,-0.132529,872.479,37.0948,459.876
1.92009,-0.132527,872.595,36.9741,460.86
1.92009,-0.132531,872.714,36.8467,461.842
1.92009,-0.132511,872.835,36.7117,462.821
1.92009,-0.132492,872.958,36.5694,463.798
1.92008,-0.132453,873.083,36.42,464.772
1.92007,-0.132414,873.211,36.2635,465.744
1.92007,-0.132409,873.342,36.0998,466.713
1.92007,-0.132411,873.476,35.9294,467.68
1.92007,-0.132413,873.612,35.752,468.643
1.92007,-0.132416,873.751,35.5677,469.604
1.92008,-0.132426,873.894,35.3766,470.561
1.92008,-0.132437,874.04,35.1787,471.515
1.92008,-0.132447,874.189,34.9741,472.466
1.92008,-0.132431,874.342,34.7629,473.414
1.92007,-0.132415,874.498,34.5452,474.357
1.92007,-0.132391,874.658,34.3211,475.298
1.92006,-0.132368,874.821,34.0902,476.234
1.92006,-0.132353,874.989,33.8527,477.166
1.92005,-0.132337,875.161,33.609,478.094
1.92005,-0.132339,875.337,33.3589,479.019
1.92004,-0.132285,875.517,33.1025,479.938
1.92002,-0.13223,875.701,32.8402,480.854
1.92004,-0.132292,875.89,32.5719,481.765
1.92006,-0.132353,876.084,32.2962,482.671
1.92007,-0.132397,876.285,32.0131,483.571
1.92009,-0.13243,876.492,31.7214,484.463
1.9201,-0.132468,876.705,31.423,485.35
1.92011,-0.132495,876.925,31.1173,486.23
1.92012,-0.132521,877.152,30.8041,487.104
1.92013,-0.13254,877.386,30.4837,487.97
1.92014,-0.132558,877.627,30.1565,488.828
1.92015,-0.132595,877.875,29.8226,489.68
1.92017,-0.132632,878.13,29.4826,490.525
1.92018,-0.132656,878.393,29.1367,491.363
1.92019,-0.13268,878.661,28.7854,492.194
1.92018,-0.13266,878.937,28.4286,493.018
1.92017,-0.132639,879.22,28.0666,493.835
1.92018,-0.132653,879.51,27.6993,494.645
1.92019,-0.132666,879.807,27.3269,495.448
1.92019,-0.13267,880.112,26.9496,496.243
1.92019,-0.132674,880.424,26.5678,497.031
1.92018,-0.132656,880.745,26.1804,497.811
1.92017,-0.132632,881.071,25.7898,498.584
1.92016,-0.132614,881.406,25.3949,499.35
1.92015,-0.132594,881.748,24.9958,500.108
1.92016,-0.13261,882.098,24.5925,500.857
1.92016,-0.132625,882.457,24.1851,501.598
1.92015,-0.132605,882.824,23.774,502.331
1.92015,-0.132596,883.198,23.3597,503.057
1.92014,-0.132586,883.581,22.942,503.774
1.92013,-0.132577,883.971,22.5212,504.484
1.92013,-0.132567,884.37,22.0975,505.185
1.92042,-0.132973,884.777,21.6709,505.879
1.92071,-0.133375,885.191,21.2419,506.565
1.92133,-0.134203,885.613,20.8106,507.243
1.92195,-0.135027,886.041,20.3772,507.914
1.92272,-0.136014,886.478,19.9418,508.578
1.92342,-0.136912,886.922,19.5043,509.233
1.92431,-0.138029,887.373,19.0655,509.883
1.92554,-0.139537,887.83,18.6252,510.526
1.9271,-0.141429,888.294,18.1835,511.162
1.92867,-0.143312,888.764,17.7406,511.792
1.93053,-0.145499,889.241,17.2967,512.415
1.93241,-0.147687,889.724,16.8516,513.031
1.9346,-0.150195,890.214,16.4057,513.642
1.93681,-0.152693,890.71,15.959,514.246
1.93918,-0.155323,891.212,15.5116,514.844
1.94155,-0.15794,891.719,15.0637,515.437
1.94408,-0.160685,892.231,14.6153,516.025
1.94663,-0.163428,892.747,14.1666,516.609
1.94918,-0.166151,893.268,13.7176,517.188
1.95247,-0.16964,893.792,13.2684,517.764
1.95469,-0.171964,894.321,12.819,518.336
1.9575,-0.174913,894.85,12.3695,518.907
1.96039,-0.177922,895.38,11.92,519.476
1.96327,-0.180924,895.911,11.4704,520.046
1.96615,-0.183926,896.442,11.0208,520.614
1.96904,-0.186942,896.975,10.5712,521.182
1.97194,-0.189942,897.508,10.1216,521.749
1.97483,-0.192944,898.04,9.67199,522.317
1.97772,-0.195951,898.571,9.22245,522.886
1.98063,-0.198993,899.101,8.77295,523.456
1.98346,-0.201954,899.63,8.32345,524.027
1.98699,-0.205649,900.16,7.87396,524.597
1.98916,-0.20791,900.69,7.42446,525.167
1.99186,-0.210732,901.221,6.97493,525.737
1.99457,-0.213568,901.749,6.5255,526.308
1.99726,-0.216414,902.275,6.07617,526.882
2.00009,-0.219408,902.799,5.62698,527.458
2.00292,-0.222426,903.32,5.17798,528.038
2.00572,-0.225435,903.837,4.72921,528.62
2.00853,-0.228478,904.351,4.28072,529.207
2.01128,-0.231483,904.861,3.83254,529.797
2.014,-0.234471,905.368,3.38466,530.39
2.01671,-0.23747,905.872,2.9371,530.987
2.01941,-0.240481,906.372,2.48988,531.586
2.02207,-0.243477,906.87,2.043,532.189
2.02472,-0.24647,907.365,1.59638,532.793
2.02738,-0.249473,907.859,1.14993,533.4
2.03002,-0.252479,908.351,0.703656,534.007
2.03315,-0.256047,908.843,0.257596,534.616
2.0353,-0.258501,909.332,-0.188265,535.227
2.0379,-0.261482,909.82,-0.63398,535.838
2.04051,-0.264482,910.308,-1.07956,536.451
2.04312,-0.267488,910.795,-1.52514,537.064
2.04569,-0.270446,911.283,-1.97071,537.676
2.04824,-0.273378,911.77,-2.41628,538.289
2.0508,-0.276313,912.258,-2.8619,538.901
2.05334,-0.279225,912.746,-3.3076,539.513
2.05586,-0.282114,913.235,-3.75335,540.125
2.05847,-0.285107,913.724,-4.19916,540.736
2.0611,-0.288113,914.213,-4.64506,541.346
2.0637,-0.291086,914.704,-5.09103,541.956
2.06629,-0.294042,915.194,-5.53703,542.566
2.06887,-0.296983,915.685,-5.98306,543.175
2.07182,-0.300346,916.176,-6.42914,543.784
2.07405,-0.302883,916.666,-6.87517,544.393
2.07663,-0.305843,917.157,-7.32114,545.003
2.07923,-0.308806,917.647,-7.76718,545.613
2.08203,-0.312001,918.139,-8.21327,546.221
2.08446,-0.314768,918.629,-8.65931,546.831
2.08707,-0.317754,919.12,-9.10527,547.441
2.08966,-0.320715,919.61,-9.55117,548.051
2.09239,-0.323838,920.099,-9.99708,548.661
2.09483,-0.32663,920.59,-10.443,549.271
2.09742,-0.329586,921.08,-10.889,549.881
2.10005,-0.332592,921.57,-11.335,550.491
2.10267,-0.33558,922.06,-11.7808,551.101
2.10525,-0.338537,922.548,-12.2266,551.713
2.10783,-0.341493,923.037,-12.6723,552.324
2.11041,-0.344452,923.525,-13.118,552.936
2.113,-0.347425,924.013,-13.5637,553.548
2.11559,-0.350401,924.501,-14.0094,554.16
2.11818,-0.353376,924.989,-14.455,554.772
2.12078,-0.356363,925.476,-14.9005,555.386
2.12335,-0.359337,925.961,-15.3458,556
2.12593,-0.362316,926.447,-15.7911,556.615
2.12853,-0.365315,926.932,-16.2364,557.23
2.1311,-0.36829,927.417,-16.6817,557.845
2.13365,-0.371227,927.903,-17.127,558.459
2.13622,-0.3742,928.388,-17.5723,559.073
2.13879,-0.377163,928.874,-18.0177,559.688
2.14135,-0.380117,929.359,-18.4629,560.303
2.14396,-0.383151,929.843,-18.908,560.919
2.14655,-0.386157,930.327,-19.353,561.535
2.14913,-0.389145,930.81,-19.798,562.152
2.15166,-0.39208,931.293,-20.2429,562.769
2.15422,-0.395054,931.776,-20.6879,563.386
2.15676,-0.398011,932.259,-21.1328,564.003
2.15931,-0.40097,932.742,-21.5778,564.62
2.16185,-0.403928,933.224,-22.0226,565.238
2.16443,-0.406932,933.705,-22.4672,565.857
2.16698,-0.409915,934.186,-22.9117,566.477
2.16953,-0.412891,934.665,-23.3562,567.097
2.17206,-0.415858,935.145,-23.8006,567.718
2.17461,-0.418842,935.625,-24.245,568.338
2.17716,-0.421818,936.104,-24.6894,568.959
2.17968,-0.424776,936.584,-25.1339,569.579
2.18222,-0.427745,937.064,-25.5784,570.199
2.1848,-0.430761,937.544,-26.0229,570.819
2.18739,-0.433791,938.023,-26.4671,571.44
2.18991,-0.436765,938.5,-26.9112,572.063
2.19245,-0.439752,938.977,-27.3551,572.687
2.19494,-0.442694,939.452,-27.7989,573.311
2.19744,-0.445643,939.928,-28.2426,573.936
2.19993,-0.448587,940.403,-28.6863,574.561
2.20243,-0.451549,940.877,-29.1298,575.186
2.20489,-0.45447,941.351,-29.5733,575.813
2.20735,-0.4574,941.823,-30.0164,576.441
2.20979,-0.460335,942.291,-30.4588,577.073
2.21224,-0.463308,942.755,-30.9005,577.709
2.21469,-0.46629,943.216,-31.3416,578.348
2.21713,-0.469294,943.674,-31.782,578.991
2.21948,-0.472219,944.128,-32.2216,579.637
2.22183,-0.475157,944.579,-32.6605,580.286
2.2242,-0.478136,945.027,-33.0987,580.938
2.22655,-0.48111,945.472,-33.5363,581.593
2.22883,-0.484025,945.915,-33.9734,582.25
2.23113,-0.486955,946.356,-34.41,582.908
2.23341,-0.489881,946.796,-34.8463,583.568
2.23565,-0.492767,947.235,-35.2823,584.23
2.23789,-0.495657,947.673,-35.7181,584.892
2.24014,-0.498559,948.111,-36.1539,585.554
2.2424,-0.501476,948.549,-36.5896,586.216
2.24464,-0.504359,948.987,-37.0254,586.878
2.24688,-0.507239,949.425,-37.4612,587.54
2.24911,-0.51012,949.863,-37.8971,588.202
2.25135,-0.512995,950.302,-38.3331,588.863
2.25358,-0.51587,950.741,-38.7691,589.525
2.25585,-0.518783,951.18,-39.2052,590.186
2.25809,-0.521664,951.619,-39.6412,590.847
2.26034,-0.524557,952.058,-40.0773,591.508
2.26257,-0.527414,952.497,-40.5135,592.168
2.26478,-0.530263,952.937,-40.9496,592.829
2.26702,-0.533132,953.376,-41.3858,593.489
2.26926,-0.536012,953.816,-41.822,594.15
2.27151,-0.538897,954.255,-42.2582,594.811
2.27379,-0.541828,954.695,-42.6943,595.471
2.27607,-0.54476,955.134,-43.1304,596.132
2.27832,-0.547658,955.573,-43.5664,596.793
2.28058,-0.550573,956.012,-44.0025,597.454
2.28288,-0.553529,956.451,-44.4386,598.115
2.28513,-0.556415,956.89,-44.8746,598.777
2.28739,-0.559327,957.328,-45.3104,599.439
2.28965,-0.562247,957.766,-45.7462,600.1
2.29189,-0.56513,958.204,-46.182,600.763
2.29412,-0.567997,958.642,-46.6179,601.425
2.29636,-0.570891,959.08,-47.0537,602.086
2.29859,-0.573766,959.519,-47.4898,602.747
2.30182,-0.577915,959.959,-47.926,603.408
2.30308,-0.57954,960.398,-48.3621,604.069
2.30536,-0.582461,960.838,-48.7982,604.729
2.30761,-0.58536,961.277,-49.2343,605.39
2.30987,-0.588265,961.716,-49.6704,606.051
2.31219,-0.591254,962.155,-50.1066,606.712
2.31452,-0.594258,962.593,-50.5424,607.374
2.31675,-0.597135,963.03,-50.9778,608.037
2.31898,-0.600044,963.464,-51.4126,608.703
2.32123,-0.602976,963.897,-51.847,609.371
2.32346,-0.605908,964.327,-52.2807,610.041
2.32568,-0.608835,964.755,-52.7139,610.712
2.32789,-0.611769,965.181,-53.1463,611.387
2.3301,-0.614716,965.604,-53.5781,612.063
2.33229,-0.617659,966.026,-54.0092,612.742
2.33442,-0.620534,966.444,-54.4396,613.424
2.33654,-0.623415,966.861,-54.8694,614.107
2.33867,-0.626321,967.275,-55.2984,614.793
2.34079,-0.629226,967.688,-55.7268,615.48
2.34288,-0.632098,968.098,-56.1546,616.17
2.34497,-0.634991,968.507,-56.582,616.861
2.34703,-0.637852,968.915,-57.0089,617.553
2.34909,-0.640706,969.323,-57.4356,618.246
2.35114,-0.64356,969.729,-57.8621,618.939
2.35318,-0.646397,970.135,-58.2885,619.633
2.35522,-0.649233,970.542,-58.7148,620.327
2.35727,-0.652099,970.948,-59.1412,621.021
2.35934,-0.654973,971.354,-59.5676,621.715
2.36139,-0.657831,971.76,-59.994,622.408
2.36347,-0.66072,972.167,-60.4204,623.102
2.36554,-0.663605,972.573,-60.8469,623.796
2.36763,-0.66651,972.98,-61.2733,624.489
2.36972,-0.669417,973.387,-61.6999,625.182
2.37173,-0.672211,973.794,-62.1267,625.875
2.3738,-0.675076,974.202,-62.5535,626.567
2.3758,-0.677854,974.609,-62.9804,627.26
