x,y,p_xx,p_xy,p_yy,landmark_detected
0.38886,-1.05771,0.16048,0.105929,0.0846998,0
0.388583,-1.06021,0.160848,0.10603,0.0847084,0
0.388356,-1.06229,0.161155,0.106115,0.0847177,0
0.388356,-1.06229,0.161155,0.106115,0.0847177,0
0.388356,-1.06229,0.161155,0.106115,0.0847177,0
0.387876,-1.06681,0.161821,0.106298,0.0847273,0
0.387876,-1.06681,0.161821,0.106298,0.0847273,0
0.387514,-1.07042,0.162354,0.106446,0.084739,0
0.387514,-1.07042,0.162354,0.106446,0.084739,0
0.387199,-1.07367,0.162835,0.10658,0.0847517,0
0.387199,-1.07367,0.162835,0.10658,0.0847517,0
0.386849,-1.07743,0.163392,0.106735,0.0847661,0
0.386849,-1.07743,0.163392,0.106735,0.0847661,0
0.386536,-1.08095,0.163915,0.106881,0.0847816,0
0.386314,-1.08356,0.164304,0.106991,0.0847967,0
0.386314,-1.08356,0.164304,0.106991,0.0847967,0
0.386028,-1.08702,0.16482,0.107136,0.0848142,0
0.386028,-1.08702,0.16482,0.107136,0.0848142,0
0.386028,-1.08702,0.16482,0.107136,0.0848142,0
0.385607,-1.09237,0.165617,0.10736,0.0848379,0
0.385607,-1.09237,0.165617,0.10736,0.0848379,0
0.385359,-1.09583,0.166135,0.107508,0.0848591,0
0.385359,-1.09583,0.166135,0.107508,0.0848591,0
0.385359,-1.09583,0.166135,0.107508,0.0848591,0
0.384952,-1.10184,0.167036,0.107764,0.0848908,0
0.384952,-1.10184,0.167036,0.107764,0.0848908,0
0.384783,-1.10455,0.167443,0.107881,0.0849118,0
0.384783,-1.10455,0.167443,0.107881,0.0849118,0
0.384552,-1.10842,0.168027,0.108048,0.0849388,0
0.384552,-1.10842,0.168027,0.108048,0.0849388,0
0.384338,-1.11225,0.168605,0.108215,0.084967,0
0.384338,-1.11225,0.168605,0.108215,0.084967,0
0.384338,-1.11225,0.168605,0.108215,0.084967,0
0.384106,-1.11677,0.169287,0.108412,0.0850002,0
0.384003,-1.11895,0.169619,0.108508,0.0850223,0
0.384003,-1.11895,0.169619,0.108508,0.0850223,0
0.383866,-1.12201,0.170084,0.108644,0.0850501,0
0.383866,-1.12201,0.170084,0.108644,0.0850501,0
0.383688,-1.12637,0.170746,0.108837,0.0850869,0
0.383605,-1.12873,0.171106,0.108942,0.0851127,0
0.383605,-1.12873,0.171106,0.108942,0.0851127,0
0.383605,-1.12873,0.171106,0.108942,0.0851127,0
0.383485,-1.13235,0.171657,0.109104,0.0851475,0
0.383395,-1.13553,0.172144,0.109248,0.0851808,0
0.383395,-1.13553,0.172144,0.109248,0.0851808,0
0.383395,-1.13553,0.172144,0.109248,0.0851808,0
0.383278,-1.14023,0.172863,0.109461,0.0852269,0
0.383228,-1.14288,0.173269,0.109582,0.0852586,0
0.383228,-1.14288,0.173269,0.109582,0.0852586,0
0.383228,-1.14288,0.173269,0.109582,0.0852586,0
0.376829,-1.136,0.172949,0.111051,0.0835567,1
0.376804,-1.13836,0.173308,0.111163,0.083588,0
0.376804,-1.13836,0.173308,0.111163,0.083588,0
0.376804,-1.13836,0.173308,0.111163,0.083588,0
0.37677,-1.14259,0.173949,0.111363,0.0836369,0
0.37677,-1.14259,0.173949,0.111363,0.0836369,0
0.37677,-1.14259,0.173949,0.111363,0.0836369,0
0.376754,-1.1479,0.174758,0.111617,0.0836986,0
0.376754,-1.1479,0.174758,0.111617,0.0836986,0
0.376764,-1.15101,0.175231,0.111766,0.0837405,0
0.376784,-1.15394,0.175679,0.111908,0.0837818,0
0.376784,-1.15394,0.175679,0.111908,0.0837818,0
0.376808,-1.15636,0.17605,0.112025,0.0838183,0
0.376845,-1.15926,0.176494,0.112167,0.0838608,0
0.376845,-1.15926,0.176494,0.112167,0.0838608,0
0.376902,-1.16288,0.17705,0.112344,0.0839126,0
0.376902,-1.16288,0.17705,0.112344,0.0839126,0
0.376902,-1.16288,0.17705,0.112344,0.0839126,0
0.376902,-1.16288,0.17705,0.112344,0.0839126,0
0.377027,-1.16913,0.17801,0.112652,0.083997,0
0.377027,-1.16913,0.17801,0.112652,0.083997,0
0.377027,-1.16913,0.17801,0.112652,0.083997,0
0.377195,-1.17542,0.17898,0.112964,0.0840859,0
0.377259,-1.1773,0.179272,0.113059,0.0841209,0
0.377259,-1.1773,0.179272,0.113059,0.0841209,0
0.377259,-1.1773,0.179272,0.113059,0.0841209,0
0.377424,-1.18194,0.17999,0.113292,0.0841931,0
0.377491,-1.1836,0.180248,0.113376,0.0842261,0
0.377595,-1.18605,0.180628,0.1135,0.0842705,0
0.377595,-1.18605,0.180628,0.1135,0.0842705,0
0.377726,-1.18893,0.181077,0.113647,0.0843219,0
0.377726,-1.18893,0.181077,0.113647,0.0843219,0
0.377726,-1.18893,0.181077,0.113647,0.0843219,0
0.378051,-1.19561,0.182117,0.113989,0.0844297,0
0.378051,-1.19561,0.182117,0.113989,0.0844297,0
0.378235,-1.19893,0.182635,0.11416,0.0844905,0
0.378366,-1.20117,0.182986,0.114276,0.0845354,0
0.378366,-1.20117,0.182986,0.114276,0.0845354,0
0.378366,-1.20117,0.182986,0.114276,0.0845354,0
0.378695,-1.20654,0.183828,0.114556,0.0846306,0
0.378695,-1.20654,0.183828,0.114556,0.0846306,0
0.378907,-1.20969,0.184324,0.114722,0.0846924,0
0.379063,-1.21191,0.184673,0.114838,0.0847395,0
0.379063,-1.21191,0.184673,0.114838,0.0847395,0
0.379245,-1.21439,0.185065,0.114969,0.0847917,0
0.379447,-1.21702,0.18548,0.115109,0.0848472,0
0.379447,-1.21702,0.18548,0.115109,0.0848472,0
0.379447,-1.21702,0.18548,0.115109,0.0848472,0
0.379923,-1.22297,0.18642,0.115427,0.0849623,0
0.379923,-1.22297,0.18642,0.115427,0.0849623,0
0.380109,-1.22513,0.186762,0.115543,0.0850116,0
0.380328,-1.22757,0.187149,0.115675,0.0850669,0
0.380328,-1.22757,0.187149,0.115675,0.0850669,0
0.380328,-1.22757,0.187149,0.115675,0.0850669,0
0.380807,-1.23277,0.187976,0.115957,0.0851747,0
0.380807,-1.23277,0.187976,0.115957,0.0851747,0
0.381187,-1.23672,0.188604,0.116173,0.0852605,0
0.38143,-1.23911,0.188986,0.116304,0.0853176,0
0.38143,-1.23911,0.188986,0.116304,0.0853176,0
0.381735,-1.24204,0.189454,0.116465,0.0853861,0
0.381735,-1.24204,0.189454,0.116465,0.0853861,0
0.38201,-1.24457,0.18986,0.116606,0.0854476,0
0.382333,-1.24747,0.190324,0.116767,0.0855175,0
0.382333,-1.24747,0.190324,0.116767,0.0855175,0
0.382668,-1.25036,0.190789,0.116929,0.0855884,0
0.382668,-1.25036,0.190789,0.116929,0.0855884,0
0.38315,-1.25441,0.191441,0.117157,0.085685,0
0.375434,-1.24028,0.190692,0.118128,0.0842159,1
0.375821,-1.24342,0.191193,0.118307,0.0842949,0
0.376197,-1.24638,0.191665,0.118477,0.0843709,0
0.376197,-1.24638,0.191665,0.118477,0.0843709,0
0.376667,-1.24996,0.192238,0.118684,0.0844622,0
0.376667,-1.24996,0.192238,0.118684,0.0844622,0
0.377169,-1.25362,0.192824,0.118897,0.0845575,0
0.377169,-1.25362,0.192824,0.118897,0.0845575,0
0.377537,-1.25622,0.193241,0.119049,0.0846291,0
0.377935,-1.25893,0.193677,0.119209,0.0847048,0
0.377935,-1.25893,0.193677,0.119209,0.0847048,0
0.378409,-1.26203,0.194177,0.119393,0.0847917,0
0.378409,-1.26203,0.194177,0.119393,0.0847917,0
0.379024,-1.26593,0.194805,0.119626,0.0849004,0
0.379024,-1.26593,0.194805,0.119626,0.0849004,0
0.379651,-1.26968,0.195411,0.119853,0.0850087,0
0.379651,-1.26968,0.195411,0.119853,0.0850087,0
0.380211,-1.27287,0.195927,0.120047,0.0851048,0
0.380211,-1.27287,0.195927,0.120047,0.0851048,0
0.380735,-1.27573,0.196391,0.120224,0.0851941,0
0.381171,-1.27804,0.196765,0.120366,0.0852693,0
0.381171,-1.27804,0.196765,0.120366,0.0852693,0
0.381731,-1.2809,0.197232,0.120545,0.0853622,0
0.381731,-1.2809,0.197232,0.120545,0.0853622,0
0.381731,-1.2809,0.197232,0.120545,0.0853622,0
0.381731,-1.2809,0.197232,0.120545,0.0853622,0
0.383254,-1.28842,0.198455,0.121022,0.0855954,0
0.383254,-1.28842,0.198455,0.121022,0.0855954,0
0.383254,-1.28842,0.198455,0.121022,0.0855954,0
0.384365,-1.29342,0.199271,0.121346,0.0857633,0
0.384365,-1.29342,0.199271,0.121346,0.0857633,0
0.38507,-1.29643,0.199765,0.121543,0.0858717,0
0.385427,-1.2979,0.200008,0.121639,0.0859307,0
0.385945,-1.3,0.200354,0.121778,0.0860118,0
0.380109,-1.29228,0.200295,0.122687,0.0849677,1
0.380109,-1.29228,0.200295,0.122687,0.0849677,0
0.380683,-1.29453,0.200663,0.122838,0.0850562,0
0.381355,-1.2971,0.201085,0.123012,0.0851575,0
0.381355,-1.2971,0.201085,0.123012,0.0851575,0
0.382186,-1.3002,0.201594,0.123224,0.0852798,0
0.382186,-1.3002,0.201594,0.123224,0.0852798,0
0.383326,-1.30433,0.202272,0.12351,0.0854428,0
0.383326,-1.30433,0.202272,0.12351,0.0854428,0
0.384001,-1.30668,0.20266,0.123674,0.0855423,0
0.384001,-1.30668,0.20266,0.123674,0.0855423,0
0.38523,-1.31087,0.203352,0.12397,0.0857148,0
0.38523,-1.31087,0.203352,0.12397,0.0857148,0
0.38523,-1.31087,0.203352,0.12397,0.0857148,0
0.386747,-1.31585,0.204175,0.124327,0.0859235,0
0.386747,-1.31585,0.204175,0.124327,0.0859235,0
0.386747,-1.31585,0.204175,0.124327,0.0859235,0
0.388133,-1.32022,0.2049,0.124644,0.0861135,0
0.389032,-1.32295,0.205354,0.124844,0.0862388,0
0.389032,-1.32295,0.205354,0.124844,0.0862388,0
0.390118,-1.32617,0.205891,0.125083,0.0863875,0
0.390882,-1.32838,0.206261,0.125247,0.0864944,0
0.390882,-1.32838,0.206261,0.125247,0.0864944,0
0.391855,-1.33114,0.206722,0.125454,0.0866273,0
0.392636,-1.33331,0.207085,0.125618,0.0867353,0
0.392636,-1.33331,0.207085,0.125618,0.0867353,0
0.393491,-1.33563,0.207476,0.125795,0.0868522,0
0.39463,-1.33868,0.207987,0.12603,0.0870045,0
0.39463,-1.33868,0.207987,0.12603,0.0870045,0
0.39463,-1.33868,0.207987,0.12603,0.0870045,0
0.39595,-1.34213,0.208567,0.126298,0.0871789,0
0.396939,-1.34464,0.20899,0.126495,0.087311,0
0.396939,-1.34464,0.20899,0.126495,0.087311,0
0.396939,-1.34464,0.20899,0.126495,0.087311,0
0.398658,-1.34892,0.209713,0.126836,0.0875335,0
0.399751,-1.35156,0.21016,0.127047,0.0876773,0
0.399751,-1.35156,0.21016,0.127047,0.0876773,0
0.400654,-1.3537,0.210524,0.12722,0.0877973,0
0.400654,-1.3537,0.210524,0.12722,0.0877973,0
0.402318,-1.35757,0.211181,0.127537,0.0880103,0
0.403468,-1.36018,0.211625,0.127752,0.0881595,0
0.403468,-1.36018,0.211625,0.127752,0.0881595,0
0.404804,-1.36315,0.212131,0.128,0.088331,0
0.404804,-1.36315,0.212131,0.128,0.088331,0
0.404804,-1.36315,0.212131,0.128,0.088331,0
0.406733,-1.36733,0.212845,0.128354,0.088574,0
0.407714,-1.3694,0.213201,0.12853,0.088701,0
0.407714,-1.3694,0.213201,0.12853,0.088701,0
0.409011,-1.3721,0.213664,0.128762,0.0888661,0
0.41038,-1.3749,0.214145,0.129004,0.0890395,0
0.41038,-1.3749,0.214145,0.129004,0.0890395,0
0.41038,-1.3749,0.214145,0.129004,0.0890395,0
0.412184,-1.3785,0.214765,0.129322,0.0892645,0
0.41354,-1.38115,0.215222,0.129556,0.0894351,0
0.41354,-1.38115,0.215222,0.129556,0.0894351,0
0.415081,-1.38409,0.215731,0.129821,0.0896274,0
0.415081,-1.38409,0.215731,0.129821,0.0896274,0
0.415081,-1.38409,0.215731,0.129821,0.0896274,0
0.417728,-1.38906,0.21659,0.130274,0.0899515,0
0.417728,-1.38906,0.21659,0.130274,0.0899515,0
0.41912,-1.39159,0.21703,0.130506,0.0901248,0
0.420318,-1.39372,0.217402,0.130704,0.0902747,0
0.420318,-1.39372,0.217402,0.130704,0.0902747,0
0.421969,-1.39662,0.217909,0.130976,0.0904781,0
0.421969,-1.39662,0.217909,0.130976,0.0904781,0
0.415743,-1.38758,0.217902,0.13191,0.0895451,1
0.416932,-1.38962,0.218258,0.132103,0.0896942,0
0.416932,-1.38962,0.218258,0.132103,0.0896942,0
0.418464,-1.39222,0.218711,0.132352,0.0898838,0
0.419828,-1.3945,0.219109,0.132571,0.0900531,0
0.419828,-1.3945,0.219109,0.132571,0.0900531,0
0.421422,-1.39712,0.219567,0.132825,0.0902494,0
0.421422,-1.39712,0.219567,0.132825,0.0902494,0
0.423368,-1.40026,0.220117,0.133135,0.0904871,0
0.423368,-1.40026,0.220117,0.133135,0.0904871,0
0.425346,-1.4034,0.220668,0.133448,0.0907281,0
0.425346,-1.4034,0.220668,0.133448,0.0907281,0
0.425346,-1.4034,0.220668,0.133448,0.0907281,0
0.42806,-1.40763,0.22141,0.133875,0.0910557,0
0.42806,-1.40763,0.22141,0.133875,0.0910557,0
0.429686,-1.41008,0.221844,0.134126,0.0912543,0
0.43122,-1.41237,0.222248,0.13436,0.0914418,0
0.43122,-1.41237,0.222248,0.13436,0.0914418,0
0.433149,-1.4152,0.222749,0.134655,0.0916755,0
0.433149,-1.4152,0.222749,0.134655,0.0916755,0
0.433149,-1.4152,0.222749,0.134655,0.0916755,0
0.436382,-1.41986,0.223573,0.135148,0.092062,0
0.436382,-1.41986,0.223573,0.135148,0.092062,0
0.436382,-1.41986,0.223573,0.135148,0.092062,0
0.439271,-1.42392,0.224295,0.135585,0.0924079,0
0.439271,-1.42392,0.224295,0.135585,0.0924079,0
0.441164,-1.42651,0.224758,0.135866,0.0926363,0
0.441164,-1.42651,0.224758,0.135866,0.0926363,0
0.441164,-1.42651,0.224758,0.135866,0.0926363,0
0.444377,-1.43085,0.225531,0.136344,0.0930193,0
0.446325,-1.4334,0.22599,0.136629,0.0932535,0
0.446325,-1.4334,0.22599,0.136629,0.0932535,0
0.446325,-1.4334,0.22599,0.136629,0.0932535,0
0.449267,-1.4372,0.226671,0.137059,0.093604,0
0.449267,-1.4372,0.226671,0.137059,0.093604,0
0.449267,-1.4372,0.226671,0.137059,0.093604,0
0.453321,-1.44232,0.227591,0.137649,0.0940842,0
0.453321,-1.44232,0.227591,0.137649,0.0940842,0
0.454649,-1.44393,0.227886,0.137837,0.0942453,0
0.456293,-1.44592,0.228247,0.138069,0.0944433,0
0.457701,-1.44759,0.228553,0.138267,0.0946137,0
0.457701,-1.44759,0.228553,0.138267,0.0946137,0
0.45927,-1.44944,0.22889,0.138487,0.0948027,0
0.45927,-1.44944,0.22889,0.138487,0.0948027,0
0.461756,-1.45233,0.229417,0.138837,0.0950986,0
0.461756,-1.45233,0.229417,0.138837,0.0950986,0
0.461756,-1.45233,0.229417,0.138837,0.0950986,0
0.465047,-1.45609,0.230101,0.139298,0.0954883,0
0.466428,-1.45763,0.230385,0.139488,0.0956552,0
0.46814,-1.45952,0.230733,0.139723,0.0958606,0
0.46814,-1.45952,0.230733,0.139723,0.0958606,0
0.46814,-1.45952,0.230733,0.139723,0.0958606,0
0.471279,-1.46293,0.231359,0.140156,0.0962321,0
0.471279,-1.46293,0.231359,0.140156,0.0962321,0
0.4736,-1.4654,0.231815,0.140473,0.0965083,0
0.4736,-1.4654,0.231815,0.140473,0.0965083,0
0.4736,-1.4654,0.231815,0.140473,0.0965083,0
0.477964,-1.46998,0.232656,0.141071,0.0970229,0
0.477964,-1.46998,0.232656,0.141071,0.0970229,0
0.480029,-1.47207,0.233046,0.141349,0.0972692,0
0.481676,-1.47372,0.233354,0.141568,0.0974667,0
0.481676,-1.47372,0.233354,0.141568,0.0974667,0
0.483884,-1.47591,0.233762,0.141863,0.0977297,0
0.483884,-1.47591,0.233762,0.141863,0.0977297,0
0.483884,-1.47591,0.233762,0.141863,0.0977297,0
0.487849,-1.47978,0.234481,0.142395,0.0981978,0
0.487849,-1.47978,0.234481,0.142395,0.0981978,0
0.490207,-1.48203,0.234901,0.142706,0.0984784,0
0.4926,-1.48427,0.235322,0.143021,0.0987631,0
0.4926,-1.48427,0.235322,0.143021,0.0987631,0
0.486059,-1.4761,0.23526,0.14402,0.097964,1
0.486059,-1.4761,0.23526,0.14402,0.097964,0
0.486059,-1.4761,0.23526,0.14402,0.097964,0
0.489533,-1.47936,0.235867,0.14448,0.0983768,0
0.491267,-1.48095,0.236167,0.144705,0.0985853,0
0.491267,-1.48095,0.236167,0.144705,0.0985853,0
0.493638,-1.4831,0.236572,0.145015,0.0988687,0
0.493638,-1.4831,0.236572,0.145015,0.0988687,0
0.495682,-1.48493,0.236918,0.14528,0.0991138,0
0.495682,-1.48493,0.236918,0.14528,0.0991138,0
0.495682,-1.48493,0.236918,0.14528,0.0991138,0
0.500825,-1.48948,0.23777,0.145952,0.0997237,0
0.500825,-1.48948,0.23777,0.145952,0.0997237,0
0.50402,-1.49222,0.238288,0.146365,0.100105,0
0.50402,-1.49222,0.238288,0.146365,0.100105,0
0.50674,-1.49452,0.238724,0.146714,0.10043,0
0.50674,-1.49452,0.238724,0.146714,0.10043,0
0.509458,-1.49677,0.239154,0.147062,0.100755,0
0.509458,-1.49677,0.239154,0.147062,0.100755,0
0.511943,-1.4988,0.239542,0.147378,0.101053,0
0.511943,-1.4988,0.239542,0.147378,0.101053,0
0.515097,-1.50134,0.240027,0.147779,0.10143,0
0.515097,-1.50134,0.240027,0.147779,0.10143,0
0.516961,-1.50282,0.240312,0.148013,0.101655,0
0.519121,-1.50452,0.240639,0.148285,0.101914,0
0.519121,-1.50452,0.240639,0.148285,0.101914,0
0.522126,-1.50684,0.241086,0.148664,0.102275,0
0.522126,-1.50684,0.241086,0.148664,0.102275,0
0.522126,-1.50684,0.241086,0.148664,0.102275,0
0.526477,-1.51016,0.241721,0.149212,0.102795,0
0.526477,-1.51016,0.241721,0.149212,0.102795,0
0.526477,-1.51016,0.241721,0.149212,0.102795,0
0.529902,-1.5127,0.242212,0.14964,0.103205,0
0.529902,-1.5127,0.242212,0.14964,0.103205,0
0.533618,-1.5154,0.242735,0.150103,0.103651,0
0.533618,-1.5154,0.242735,0.150103,0.103651,0
0.536054,-1.51714,0.243075,0.150403,0.103945,0
0.536054,-1.51714,0.243075,0.150403,0.103945,0
0.539023,-1.51923,0.243483,0.15077,0.104303,0
0.541326,-1.52083,0.243797,0.151052,0.104581,0
0.541326,-1.52083,0.243797,0.151052,0.104581,0
0.541326,-1.52083,0.243797,0.151052,0.104581,0
0.544624,-1.52309,0.244238,0.151457,0.104979,0
0.547232,-1.52484,0.244583,0.151775,0.105295,0
0.547232,-1.52484,0.244583,0.151775,0.105295,0
0.547232,-1.52484,0.244583,0.151775,0.105295,0
0.550859,-1.52724,0.245054,0.152218,0.105733,0
0.553248,-1.52878,0.245362,0.152507,0.106022,0
0.553248,-1.52878,0.245362,0.152507,0.106022,0
0.553248,-1.52878,0.245362,0.152507,0.106022,0
0.556782,-1.53105,0.245809,0.152936,0.10645,0
0.558659,-1.53223,0.246045,0.15316,0.106679,0
0.560841,-1.53358,0.246317,0.153422,0.106945,0
0.560841,-1.53358,0.246317,0.153422,0.106945,0
0.563414,-1.53516,0.246633,0.15373,0.107258,0
0.563414,-1.53516,0.246633,0.15373,0.107258,0
0.563414,-1.53516,0.246633,0.15373,0.107258,0
0.563414,-1.53516,0.246633,0.15373,0.107258,0
0.56945,-1.5388,0.247353,0.154457,0.10799,0
0.56945,-1.5388,0.247353,0.154457,0.10799,0
0.573087,-1.54092,0.247778,0.154891,0.108433,0
0.573087,-1.54092,0.247778,0.154891,0.108433,0
0.573087,-1.54092,0.247778,0.154891,0.108433,0
0.577429,-1.5434,0.248275,0.155407,0.108962,0
0.577429,-1.5434,0.248275,0.155407,0.108962,0
0.58112,-1.54546,0.24869,0.155844,0.109413,0
0.58112,-1.54546,0.24869,0.155844,0.109413,0
0.58112,-1.54546,0.24869,0.155844,0.109413,0
0.584525,-1.54732,0.249067,0.156245,0.109831,0
0.587324,-1.54882,0.249374,0.156573,0.110174,0
0.587324,-1.54882,0.249374,0.156573,0.110174,0
0.587324,-1.54882,0.249374,0.156573,0.110174,0
0.591725,-1.55114,0.249845,0.15709,0.110714,0
0.593316,-1.55196,0.250018,0.157273,0.110912,0
0.593316,-1.55196,0.250018,0.157273,0.110912,0
0.596207,-1.55345,0.250323,0.15761,0.111268,0
0.596207,-1.55345,0.250323,0.15761,0.111268,0
0.599786,-1.55525,0.250693,0.158026,0.11171,0
0.601625,-1.55616,0.250884,0.158237,0.111938,0
0.601625,-1.55616,0.250884,0.158237,0.111938,0
0.603952,-1.55729,0.251121,0.158505,0.112227,0
0.606272,-1.5584,0.251354,0.158772,0.112515,0
0.606272,-1.5584,0.251354,0.158772,0.112515,0
0.608962,-1.55968,0.251621,0.159081,0.112849,0
0.608962,-1.55968,0.251621,0.159081,0.112849,0
0.612685,-1.56142,0.251983,0.159509,0.113311,0
0.612685,-1.56142,0.251983,0.159509,0.113311,0
0.615703,-1.5628,0.252272,0.159854,0.113687,0
0.615703,-1.5628,0.252272,0.159854,0.113687,0
0.619646,-1.56457,0.252642,0.160305,0.114178,0
0.619646,-1.56457,0.252642,0.160305,0.114178,0
0.622103,-1.56565,0.252872,0.160584,0.114485,0
0.622103,-1.56565,0.252872,0.160584,0.114485,0
0.625838,-1.56727,0.253212,0.161009,0.114952,0
0.625838,-1.56727,0.253212,0.161009,0.114952,0
0.628483,-1.56838,0.25345,0.161307,0.115283,0
0.631299,-1.56955,0.253701,0.161625,0.115637,0
0.631299,-1.56955,0.253701,0.161625,0.115637,0
0.634435,-1.57083,0.253974,0.161978,0.116031,0
0.634435,-1.57083,0.253974,0.161978,0.116031,0
0.634435,-1.57083,0.253974,0.161978,0.116031,0
0.638061,-1.57228,0.254284,0.162385,0.116487,0
0.640089,-1.57307,0.254458,0.162611,0.116743,0
0.643046,-1.57421,0.254705,0.162941,0.117117,0
0.643046,-1.57421,0.254705,0.162941,0.117117,0
0.645919,-1.5753,0.254941,0.163261,0.11748,0
0.648251,-1.57616,0.255131,0.163519,0.117776,0
0.648251,-1.57616,0.255131,0.163519,0.117776,0
0.651041,-1.57718,0.255354,0.163828,0.11813,0
0.651041,-1.57718,0.255354,0.163828,0.11813,0
0.651041,-1.57718,0.255354,0.163828,0.11813,0
0.65556,-1.5788,0.255705,0.164329,0.118703,0
0.65556,-1.5788,0.255705,0.164329,0.118703,0
0.659705,-1.58023,0.256019,0.164787,0.119231,0
0.659705,-1.58023,0.256019,0.164787,0.119231,0
0.662099,-1.58104,0.2562,0.165049,0.119537,0
0.662099,-1.58104,0.2562,0.165049,0.119537,0
0.66559,-1.58219,0.256457,0.165432,0.119983,0
0.66559,-1.58219,0.256457,0.165432,0.119983,0
0.668735,-1.58321,0.256685,0.165776,0.120385,0
0.671781,-1.58417,0.256902,0.166107,0.120776,0
0.671781,-1.58417,0.256902,0.166107,0.120776,0
0.675112,-1.5852,0.257133,0.166469,0.121204,0
0.675112,-1.5852,0.257133,0.166469,0.121204,0
0.67704,-1.58578,0.257268,0.166677,0.121453,0
0.67704,-1.58578,0.257268,0.166677,0.121453,0
0.68156,-1.58711,0.257568,0.167167,0.122035,0
0.68156,-1.58711,0.257568,0.167167,0.122035,0
0.684021,-1.58781,0.257732,0.167431,0.122354,0
0.684021,-1.58781,0.257732,0.167431,0.122354,0
0.684021,-1.58781,0.257732,0.167431,0.122354,0
0.689093,-1.58922,0.258052,0.167977,0.12301,0
0.690698,-1.58965,0.258156,0.168147,0.123219,0
0.690698,-1.58965,0.258156,0.168147,0.123219,0
0.692593,-1.59015,0.258277,0.168348,0.123465,0
0.694487,-1.59063,0.258395,0.168549,0.123712,0
0.694487,-1.59063,0.258395,0.168549,0.123712,0
0.697846,-1.59148,0.258594,0.168906,0.12415,0
0.697846,-1.59148,0.258594,0.168906,0.12415,0
0.697846,-1.59148,0.258594,0.168906,0.12415,0
0.701157,-1.59228,0.258785,0.169256,0.124582,0
0.701157,-1.59228,0.258785,0.169256,0.124582,0
0.703991,-1.59294,0.258946,0.169555,0.124952,0
0.705895,-1.59337,0.259054,0.169754,0.125202,0
0.705895,-1.59337,0.259054,0.169754,0.125202,0
0.709351,-1.59413,0.259238,0.170116,0.125655,0
0.709351,-1.59413,0.259238,0.170116,0.125655,0
0.712173,-1.59473,0.259386,0.17041,0.126026,0
0.712173,-1.59473,0.259386,0.17041,0.126026,0
0.714142,-1.59512,0.25949,0.170614,0.126285,0
0.714142,-1.59512,0.25949,0.170614,0.126285,0
0.717069,-1.5957,0.259635,0.170917,0.126671,0
0.717069,-1.5957,0.259635,0.170917,0.126671,0
0.719218,-1.59611,0.259742,0.171139,0.126955,0
0.719218,-1.59611,0.259742,0.171139,0.126955,0
0.721906,-1.5966,0.25987,0.171415,0.127311,0
0.721906,-1.5966,0.25987,0.171415,0.127311,0
0.725533,-1.59724,0.260035,0.171788,0.127791,0
0.725533,-1.59724,0.260035,0.171788,0.127791,0
0.72754,-1.59757,0.260127,0.171992,0.128057,0
0.72754,-1.59757,0.260127,0.171992,0.128057,0
0.73092,-1.59812,0.260271,0.172337,0.128506,0
0.73092,-1.59812,0.260271,0.172337,0.128506,0
0.73316,-1.59845,0.260366,0.172564,0.128805,0
0.73316,-1.59845,0.260366,0.172564,0.128805,0
0.735944,-1.59886,0.260479,0.172845,0.129176,0
0.735944,-1.59886,0.260479,0.172845,0.129176,0
0.735944,-1.59886,0.260479,0.172845,0.129176,0
0.740768,-1.59953,0.260661,0.173332,0.12982,0
0.740768,-1.59953,0.260661,0.173332,0.12982,0
0.742487,-1.59974,0.260729,0.173504,0.130051,0
0.742487,-1.59974,0.260729,0.173504,0.130051,0
0.746028,-1.60018,0.260855,0.173858,0.130526,0
0.747395,-1.60033,0.260907,0.173994,0.13071,0
0.749178,-1.60052,0.260971,0.174171,0.13095,0
0.749178,-1.60052,0.260971,0.174171,0.13095,0
0.751758,-1.6008,0.261057,0.174426,0.131298,0
0.752958,-1.60091,0.261101,0.174544,0.131461,0
0.752958,-1.60091,0.261101,0.174544,0.131461,0
0.752958,-1.60091,0.261101,0.174544,0.131461,0
0.756439,-1.60125,0.261208,0.174888,0.131931,0
0.758801,-1.60145,0.261279,0.175119,0.132251,0
